uc001aob.5	0.0	Last exon (Score=0.0)
uc001aoc.4	0.0	Last exon (Score=0.0)
uc001aod.4	0.0	Last exon (Score=0.0)
uc001aoe.3	0.0	Last exon (Score=0.0)
uc001aof.3	0.0	Last exon (Score=0.0)
uc001aog.3	0.0	Last exon (Score=0.0)
uc001aoh.4	0.0	Last exon (Score=0.0)
uc001aoi.3	0.0	Last exon (Score=0.0)
uc001aol.3	0.0	Last exon (Score=0.0)
uc001aon.3	0.0	Last exon (Score=0.0)
uc001aop.5	0.0	Last exon (Score=0.0)
uc001aor.4	0.0	Last exon (Score=0.0)
uc001aos.4	0.0	Last exon (Score=0.0)
uc001aot.4	0.0	Last exon (Score=0.0)
uc001aou.5	0.0	Last exon (Score=0.0)
uc001aov.5	0.0	Last exon (Score=0.0)
uc001aox.5	0.0	Last exon (Score=0.0)
uc001aoz.4	0.0	Last exon (Score=0.0)
uc001apb.3	0.0	Last exon (Score=0.0)
uc001apd.4	0.0	Last exon (Score=0.0)
uc001ape.4	0.0	Last exon (Score=0.0)
uc001apf.4	0.0	Last exon (Score=0.0)
uc001apj.3	0.0	Last exon (Score=0.0)
uc001apm.5	0.0	Last exon (Score=0.0)
uc001apo.4	0.0	Last exon (Score=0.0)
uc001app.5	0.0	Last exon (Score=0.0)
uc001apq.2	0.0	Last exon (Score=0.0)
uc001apt.4	0.0	Last exon (Score=0.0)
uc001apv.4	0.0	Last exon (Score=0.0)
uc001apw.4	0.0	Last exon (Score=0.0)
uc001apy.4	0.0	Last exon (Score=0.0)
uc001aqb.5	0.0	Last exon (Score=0.0)
uc001aqe.5	0.0	Last exon (Score=0.0)
uc001aqh.4	0.0	Last exon (Score=0.0)
uc001aqi.4	0.0	Last exon (Score=0.0)
uc001aqk.2	0.0	Last exon (Score=0.0)
uc001aql.2	0.0	Last exon (Score=0.0)
uc001aqm.4	0.0	Last exon (Score=0.0)
uc001aqo.4	0.0	Last exon (Score=0.0)
uc001aqp.3	0.0	Last exon (Score=0.0)
uc001aqq.4	0.0	Last exon (Score=0.0)
uc001aqr.5	0.0	Last exon (Score=0.0)
uc001aqs.5	0.0	Last exon (Score=0.0)
uc001aqv.5	0.0	Last exon (Score=0.0)
uc001aqw.5	0.0	Last exon (Score=0.0)
uc001aqx.4	0.0	Last exon (Score=0.0)
uc001aqy.4	0.0	Last exon (Score=0.0)
uc001aqz.3	0.0	Last exon (Score=0.0)
uc001arb.4	0.0	Last exon (Score=0.0)
uc001arc.4	0.0	Last exon (Score=0.0)
uc001are.4	0.0	Last exon (Score=0.0)
uc001arf.4	0.0	Last exon (Score=0.0)
uc001ari.5	0.0	Last exon (Score=0.0)
uc001arj.4	0.0	Last exon (Score=0.0)
uc001ark.4	0.0	Last exon (Score=0.0)
uc001arn.5	0.0	Last exon (Score=0.0)
uc001aro.6	0.0	Last exon (Score=0.0)
uc001arp.3	0.0	Last exon (Score=0.0)
uc001art.4	0.0	Last exon (Score=0.0)
uc001aru.4	0.0	Last exon (Score=0.0)
uc001arv.4	0.0	Last exon (Score=0.0)
uc001arz.2	0.0	Last exon (Score=0.0)
uc001asa.4	0.0	Last exon (Score=0.0)
uc001asb.4	0.0	Last exon (Score=0.0)
uc001asc.4	0.0	Last exon (Score=0.0)
uc001asd.4	0.0	Last exon (Score=0.0)
uc001ase.5	0.0	Last exon (Score=0.0)
uc001asg.4	0.0	Last exon (Score=0.0)
uc001ash.5	0.0	Last exon (Score=0.0)
uc001asj.4	0.0	Last exon (Score=0.0)
uc001ask.4	0.0	Last exon (Score=0.0)
uc001asl.3	0.0	Last exon (Score=0.0)
uc001asm.4	0.0	Last exon (Score=0.0)
uc001asn.4	0.0	Last exon (Score=0.0)
uc001aso.4	0.0	Last exon (Score=0.0)
uc001asp.4	0.0	Last exon (Score=0.0)
uc001asq.5	0.0	Last exon (Score=0.0)
uc001ass.4	0.0	Last exon (Score=0.0)
uc001ast.4	0.65	Trigger NMD (Score=0.65)
uc001asu.4	0.0	Last exon (Score=0.0)
uc001asv.4	0.0	Last exon (Score=0.0)
uc001asw.4	0.0	Last exon (Score=0.0)
uc001asx.4	0.0	Last exon (Score=0.0)
uc001atc.3	0.0	Last exon (Score=0.0)
uc001atd.2	0.0	Last exon (Score=0.0)
uc001ate.6	0.0	Last exon (Score=0.0)
uc001ati.4	0.0	Last exon (Score=0.0)
uc001atj.4	0.0	Last exon (Score=0.0)
uc001atk.4	0.0	Last exon (Score=0.0)
uc001atl.2	0.0	Last exon (Score=0.0)
uc001atm.4	0.0	Last exon (Score=0.0)
uc001atn.5	0.0	Last exon (Score=0.0)
uc001ato.3	0.0	Last exon (Score=0.0)
uc001atq.3	0.0	Last exon (Score=0.0)
uc001atr.5	0.0	Last exon (Score=0.0)
uc001att.4	0.0	Last exon (Score=0.0)
uc001auf.3	0.0	Last exon (Score=0.0)
uc001auh.4	0.0	Last exon (Score=0.0)
uc001aui.5	0.0	Last exon (Score=0.0)
uc001aum.1	0.0	Last exon (Score=0.0)
uc001aun.3	0.0	Last exon (Score=0.0)
uc001auu.2	0.0	Last exon (Score=0.0)
uc001auw.2	0.0	Last exon (Score=0.0)
uc001avb.4	0.0	Last exon (Score=0.0)
uc001avc.4	0.0	Last exon (Score=0.0)
uc001avd.4	0.0	Last exon (Score=0.0)
uc001avf.4	0.0	Last exon (Score=0.0)
uc001avg.4	0.0	Last exon (Score=0.0)
uc001avh.4	0.0	Last exon (Score=0.0)
uc001avi.3	0.65	Trigger NMD (Score=0.65)
uc001avk.4	0.0	Last exon (Score=0.0)
uc001avm.5	0.0	Last exon (Score=0.0)
uc001avo.3	0.0	Last exon (Score=0.0)
uc001avp.2	0.0	Last exon (Score=0.0)
uc001avq.3	0.0	Last exon (Score=0.0)
uc001avw.5	0.0	Last exon (Score=0.0)
uc001avx.4	0.0	Last exon (Score=0.0)
uc001avy.4	0.0	Last exon (Score=0.0)
uc001avz.4	0.0	Last exon (Score=0.0)
uc001awb.2	0.0	Last exon (Score=0.0)
uc001awh.2	0.0	Last exon (Score=0.0)
uc001awi.2	0.0	Last exon (Score=0.0)
uc001awk.4	0.0	Last exon (Score=0.0)
uc001awl.3	0.0	Last exon (Score=0.0)
uc001awm.3	0.0	Last exon (Score=0.0)
uc001awn.5	0.0	Last exon (Score=0.0)
uc001awo.5	0.0	Last exon (Score=0.0)
uc001awr.3	0.0	Last exon (Score=0.0)
uc001aws.4	0.0	Last exon (Score=0.0)
uc001awt.5	0.0	Last exon (Score=0.0)
uc001awv.3	0.0	Last exon (Score=0.0)
uc001awz.4	0.2	50 nt rule (Score=0.20)
uc001axb.2	0.0	Last exon (Score=0.0)
uc001axc.5	0.0	Last exon (Score=0.0)
uc001axd.2	0.0	Last exon (Score=0.0)
uc001axe.2	0.0	Last exon (Score=0.0)
uc001axg.2	0.0	Last exon (Score=0.0)
uc001axi.2	0.0	Last exon (Score=0.0)
uc001axk.2	0.0	Last exon (Score=0.0)
uc001axl.5	0.0	Last exon (Score=0.0)
uc001axn.4	0.0	Last exon (Score=0.0)
uc001axo.2	0.0	Last exon (Score=0.0)
uc001axs.2	0.0	Last exon (Score=0.0)
uc001axu.4	0.0	Last exon (Score=0.0)
uc001axv.4	0.0	Last exon (Score=0.0)
uc001axx.6	0.0	Last exon (Score=0.0)
uc001axy.6	0.0	Last exon (Score=0.0)
uc001axz.5	0.0	Last exon (Score=0.0)
uc001aya.2	0.0	Last exon (Score=0.0)
uc001ayc.1	0.0	Last exon (Score=0.0)
uc001ayd.4	0.0	Last exon (Score=0.0)
uc001ayg.4	0.0	Last exon (Score=0.0)
uc001ayi.6	0.0	Last exon (Score=0.0)
uc001ayk.6	0.0	Last exon (Score=0.0)
uc001aym.6	0.0	Last exon (Score=0.0)
uc001ayn.3	0.0	Last exon (Score=0.0)
uc001ayo.4	0.0	Last exon (Score=0.0)
uc001ayq.4	0.0	Last exon (Score=0.0)
uc001ayw.5	0.0	Last exon (Score=0.0)
uc001azt.2	0.0	Last exon (Score=0.0)
uc001azw.4	0.0	Last exon (Score=0.0)
uc001baa.3	0.0	Last exon (Score=0.0)
uc001bab.2	0.0	Last exon (Score=0.0)
uc001bac.3	0.0	Last exon (Score=0.0)
uc001bae.5	0.0	Last exon (Score=0.0)
uc001baf.4	0.0	Last exon (Score=0.0)
uc001bag.2	0.0	Last exon (Score=0.0)
uc001bah.2	0.0	Last exon (Score=0.0)
uc001bai.4	0.0	Last exon (Score=0.0)
uc001baj.3	0.0	Last exon (Score=0.0)
uc001bal.4	0.0	Last exon (Score=0.0)
uc001bam.4	0.0	Last exon (Score=0.0)
uc001ban.4	0.0	Last exon (Score=0.0)
uc001bao.4	0.0	Last exon (Score=0.0)
uc001bat.3	0.0	Last exon (Score=0.0)
uc001bau.3	0.0	Last exon (Score=0.0)
uc001bax.4	0.0	Last exon (Score=0.0)
uc001bay.3	0.0	Last exon (Score=0.0)
uc001baz.4	0.0	Last exon (Score=0.0)
uc001bba.2	0.0	Last exon (Score=0.0)
uc001bbb.4	0.65	Trigger NMD (Score=0.65)
uc001bbc.4	0.0	Last exon (Score=0.0)
uc001bbd.3	0.0	Last exon (Score=0.0)
uc001bbi.4	0.0	Last exon (Score=0.0)
uc001bbj.2	0.0	Last exon (Score=0.0)
uc001bbo.5	0.0	Last exon (Score=0.0)
uc001bbq.5	0.0	Last exon (Score=0.0)
uc001bbr.5	0.0	Last exon (Score=0.0)
uc001bbs.4	0.0	Last exon (Score=0.0)
uc001bbv.2	0.0	Last exon (Score=0.0)
uc001bbw.4	0.0	Last exon (Score=0.0)
uc001bby.4	0.0	Last exon (Score=0.0)
uc001bbz.4	0.0	Last exon (Score=0.0)
uc001bca.4	0.0	Last exon (Score=0.0)
uc001bce.5	0.0	Last exon (Score=0.0)
uc001bci.3	0.0	Last exon (Score=0.0)
uc001bcj.3	0.0	Last exon (Score=0.0)
uc001bck.4	0.0	Last exon (Score=0.0)
uc001bcl.5	0.0	Last exon (Score=0.0)
uc001bcn.3	0.0	Last exon (Score=0.0)
uc001bco.2	0.0	Last exon (Score=0.0)
uc001bcr.3	0.0	Last exon (Score=0.0)
uc001bcs.5	0.0	Last exon (Score=0.0)
uc001bct.2	0.0	Last exon (Score=0.0)
uc001bcv.4	0.0	Last exon (Score=0.0)
uc001bcy.4	0.0	Last exon (Score=0.0)
uc001bcz.5	0.0	Last exon (Score=0.0)
uc001bdb.4	0.0	Last exon (Score=0.0)
uc001bdh.4	0.0	Last exon (Score=0.0)
uc001bdi.5	0.0	Last exon (Score=0.0)
uc001bdj.4	0.0	Last exon (Score=0.0)
uc001bdk.4	0.0	Last exon (Score=0.0)
uc001bdm.3	0.0	Last exon (Score=0.0)
uc001bdo.1	0.0	Last exon (Score=0.0)
uc001bdr.6	0.0	Last exon (Score=0.0)
uc001bds.6	0.0	Last exon (Score=0.0)
uc001bdt.1	0.0	Last exon (Score=0.0)
uc001bdw.2	0.0	Last exon (Score=0.0)
uc001beb.3	0.0	Last exon (Score=0.0)
uc001bee.4	0.0	Last exon (Score=0.0)
uc001bef.4	0.0	Last exon (Score=0.0)
uc001beh.4	0.0	Last exon (Score=0.0)
uc001bei.3	0.0	Last exon (Score=0.0)
uc001bej.3	0.0	Last exon (Score=0.0)
uc001bek.3	0.0	Last exon (Score=0.0)
uc001bem.3	0.0	Last exon (Score=0.0)
uc001ber.5	0.0	Last exon (Score=0.0)
uc001bet.4	0.0	Last exon (Score=0.0)
uc001beu.5	0.0	Last exon (Score=0.0)
uc001bev.4	0.2	50 nt rule (Score=0.20)
uc001bew.4	0.2	50 nt rule (Score=0.20)
uc001bex.4	0.2	50 nt rule (Score=0.20)
uc001bey.4	0.2	50 nt rule (Score=0.20)
uc001bez.2	0.2	50 nt rule (Score=0.20)
uc001bfa.4	0.0	Last exon (Score=0.0)
uc001bfb.4	0.0	Last exon (Score=0.0)
uc001bfc.4	0.0	Last exon (Score=0.0)
uc001bff.4	0.0	Last exon (Score=0.0)
uc001bfg.1	0.0	Last exon (Score=0.0)
uc001bfj.4	0.0	Last exon (Score=0.0)
uc001bfk.4	0.0	Last exon (Score=0.0)
uc001bfl.4	0.0	Last exon (Score=0.0)
uc001bfp.4	0.0	Last exon (Score=0.0)
uc001bfq.4	0.0	Last exon (Score=0.0)
uc001bfs.5	0.0	Last exon (Score=0.0)
uc001bft.2	0.0	Last exon (Score=0.0)
uc001bfu.3	0.0	Last exon (Score=0.0)
uc001bfw.4	0.0	Last exon (Score=0.0)
uc001bfx.2	0.0	Last exon (Score=0.0)
uc001bfy.4	0.0	Last exon (Score=0.0)
uc001bga.5	0.0	Last exon (Score=0.0)
uc001bgc.5	0.0	Last exon (Score=0.0)
uc001bgd.3	0.0	Last exon (Score=0.0)
uc001bge.4	0.0	Last exon (Score=0.0)
uc001bgf.4	0.0	Last exon (Score=0.0)
uc001bgh.1	0.0	Last exon (Score=0.0)
uc001bgi.3	0.0	Last exon (Score=0.0)
uc001bgj.3	0.0	Last exon (Score=0.0)
uc001bgl.4	0.0	Last exon (Score=0.0)
uc001bgm.2	0.0	Last exon (Score=0.0)
uc001bgn.3	0.0	Last exon (Score=0.0)
uc001bgp.5	0.0	Last exon (Score=0.0)
uc001bgr.5	0.0	Last exon (Score=0.0)
uc001bgt.4	0.0	Last exon (Score=0.0)
uc001bgu.4	0.0	Last exon (Score=0.0)
uc001bgy.1	0.0	Last exon (Score=0.0)
uc001bha.3	0.0	Last exon (Score=0.0)
uc001bhe.3	0.0	Last exon (Score=0.0)
uc001bhh.5	0.65	Trigger NMD (Score=0.65)
uc001bhk.5	0.0	Last exon (Score=0.0)
uc001bho.4	0.0	Last exon (Score=0.0)
uc001bhq.4	0.0	Last exon (Score=0.0)
uc001bht.4	0.0	Last exon (Score=0.0)
uc001bhv.2	0.0	Last exon (Score=0.0)
uc001bhx.1	0.0	Last exon (Score=0.0)
uc001bib.4	0.0	Last exon (Score=0.0)
uc001bie.5	0.0	Last exon (Score=0.0)
uc001bif.4	0.0	Last exon (Score=0.0)
uc001big.4	0.0	Last exon (Score=0.0)
uc001bil.5	0.0	Last exon (Score=0.0)
uc001bin.5	0.0	Last exon (Score=0.0)
uc001biq.3	0.0	Last exon (Score=0.0)
uc001bir.4	0.0	Last exon (Score=0.0)
uc001bis.4	0.0	Last exon (Score=0.0)
uc001bit.4	0.0	Last exon (Score=0.0)
uc001biv.4	0.0	Last exon (Score=0.0)
uc001bix.3	0.0	Last exon (Score=0.0)
uc001biy.4	0.0	Last exon (Score=0.0)
uc001bja.4	0.0	Last exon (Score=0.0)
uc001bjc.4	0.0	Last exon (Score=0.0)
uc001bjd.3	0.0	Last exon (Score=0.0)
uc001bjh.4	0.0	Last exon (Score=0.0)
uc001bjj.4	0.0	Last exon (Score=0.0)
uc001bjk.3	0.0	Last exon (Score=0.0)
uc001bjm.4	0.0	Last exon (Score=0.0)
uc001bjo.3	0.0	Last exon (Score=0.0)
uc001bjq.4	0.0	Last exon (Score=0.0)
uc001bjr.3	0.0	Last exon (Score=0.0)
uc001bjt.2	0.0	Last exon (Score=0.0)
uc001bju.2	0.0	Last exon (Score=0.0)
uc001bjw.4	0.0	Last exon (Score=0.0)
uc001bjz.5	0.0	Last exon (Score=0.0)
uc001bka.5	0.0	Last exon (Score=0.0)
uc001bkb.5	0.65	Trigger NMD (Score=0.65)
uc001bkc.5	0.0	Last exon (Score=0.0)
uc001bke.4	0.0	Last exon (Score=0.0)
uc001bkf.4	0.0	Last exon (Score=0.0)
uc001bkg.4	0.2	50 nt rule (Score=0.20)
uc001bkh.4	0.2	50 nt rule (Score=0.20)
uc001bki.4	0.0	Last exon (Score=0.0)
uc001bkj.4	0.0	Last exon (Score=0.0)
uc001bkk.5	0.0	Last exon (Score=0.0)
uc001bkl.5	0.0	Last exon (Score=0.0)
uc001bkm.3	0.0	Last exon (Score=0.0)
uc001bkq.5	0.0	Last exon (Score=0.0)
uc001bkr.5	0.65	Trigger NMD (Score=0.65)
uc001bks.5	0.0	Last exon (Score=0.0)
uc001bkt.5	0.0	Last exon (Score=0.0)
uc001bkw.3	0.0	Last exon (Score=0.0)
uc001bkx.4	0.0	Last exon (Score=0.0)
uc001bkz.4	0.0	Last exon (Score=0.0)
uc001bla.4	0.0	Last exon (Score=0.0)
uc001blc.4	0.0	Last exon (Score=0.0)
uc001bld.4	0.0	Last exon (Score=0.0)
uc001ble.5	0.0	Last exon (Score=0.0)
uc001blf.4	0.0	Last exon (Score=0.0)
uc001blg.2	0.0	Last exon (Score=0.0)
uc001blh.2	0.0	Last exon (Score=0.0)
uc001bli.3	0.0	Last exon (Score=0.0)
uc001blj.5	0.0	Last exon (Score=0.0)
uc001blk.4	0.0	Last exon (Score=0.0)
uc001bll.5	0.0	Last exon (Score=0.0)
uc001blm.5	0.0	Last exon (Score=0.0)
uc001bln.5	0.0	Last exon (Score=0.0)
uc001bls.3	0.0	Last exon (Score=0.0)
uc001blu.4	0.0	Last exon (Score=0.0)
uc001blw.4	0.0	Last exon (Score=0.0)
uc001bly.4	0.0	Last exon (Score=0.0)
uc001bma.4	0.0	Last exon (Score=0.0)
uc001bmc.4	0.0	Last exon (Score=0.0)
uc001bmd.4	0.0	Last exon (Score=0.0)
uc001bmg.2	0.0	Last exon (Score=0.0)
uc001bmh.2	0.0	Last exon (Score=0.0)
uc001bmj.4	0.0	Last exon (Score=0.0)
uc001bmk.4	0.0	Last exon (Score=0.0)
uc001bml.4	0.0	Last exon (Score=0.0)
uc001bmn.4	0.0	Last exon (Score=0.0)
uc001bmp.5	0.0	Last exon (Score=0.0)
uc001bmr.2	0.0	Last exon (Score=0.0)
uc001bms.2	0.0	Last exon (Score=0.0)
uc001bmu.2	0.0	Last exon (Score=0.0)
uc001bmv.2	0.0	Last exon (Score=0.0)
uc001bmw.2	0.0	Last exon (Score=0.0)
uc001bmz.4	0.0	Last exon (Score=0.0)
uc001bna.4	0.0	Last exon (Score=0.0)
uc001bnb.4	0.0	Last exon (Score=0.0)
uc001bnc.2	0.0	Last exon (Score=0.0)
uc001bnd.2	0.0	Last exon (Score=0.0)
uc001bne.4	0.0	Last exon (Score=0.0)
uc001bnf.4	0.0	Last exon (Score=0.0)
uc001bng.3	0.0	Last exon (Score=0.0)
uc001bni.3	0.0	Last exon (Score=0.0)
uc001bnj.5	0.41	Long exon (Score=0.41)
uc001bnm.5	0.0	Last exon (Score=0.0)
uc001bnn.4	0.0	Last exon (Score=0.0)
uc001bno.5	0.0	Last exon (Score=0.0)
uc001bnr.5	0.0	Last exon (Score=0.0)
uc001bnv.3	0.0	Last exon (Score=0.0)
uc001bnw.3	0.0	Last exon (Score=0.0)
uc001bny.2	0.0	Last exon (Score=0.0)
uc001boa.4	0.0	Last exon (Score=0.0)
uc001bob.4	0.0	Last exon (Score=0.0)
uc001bod.5	0.0	Last exon (Score=0.0)
uc001boj.4	0.0	Last exon (Score=0.0)
uc001bok.4	0.0	Last exon (Score=0.0)
uc001bol.4	0.0	Last exon (Score=0.0)
uc001bom.4	0.0	Last exon (Score=0.0)
uc001bon.2	0.0	Last exon (Score=0.0)
uc001boo.2	0.0	Last exon (Score=0.0)
uc001bop.2	0.0	Last exon (Score=0.0)
uc001boq.4	0.0	Last exon (Score=0.0)
uc001bor.4	0.0	Last exon (Score=0.0)
uc001bos.4	0.0	Last exon (Score=0.0)
uc001bot.4	0.0	Last exon (Score=0.0)
uc001bou.4	0.0	Last exon (Score=0.0)
uc001bov.3	0.0	Last exon (Score=0.0)
uc001bow.3	0.0	Last exon (Score=0.0)
uc001box.3	0.0	Last exon (Score=0.0)
uc001boz.5	0.65	Trigger NMD (Score=0.65)
uc001bpa.5	0.65	Trigger NMD (Score=0.65)
uc001bpc.6	0.0	Last exon (Score=0.0)
uc001bpe.3	0.0	Last exon (Score=0.0)
uc001bpf.4	0.0	Last exon (Score=0.0)
uc001bpg.4	0.0	Last exon (Score=0.0)
uc001bph.2	0.0	Last exon (Score=0.0)
uc001bpi.3	0.0	Last exon (Score=0.0)
